subject,related_queries,value,keyword,category,keyword1,hits_t
Breakout,rising,vaccine for covid 19,Vaccine,0,Vacuna,7605
Breakout,rising,coronavirus vaccine india,Vaccine,0,Vacuna,7605
Breakout,rising,covid-19 vaccine,Vaccine,0,Vacuna,7605
Breakout,rising,corona vaccine update,Vaccine,0,Vacuna,7605
Breakout,rising,corona update,Vaccine,0,Vacuna,7605
Breakout,rising,china coronavirus,Vaccine,0,Vacuna,7605
Breakout,rising,corona vaccine news,Vaccine,0,Vacuna,7605
Breakout,rising,coronavirus vaccine china,Vaccine,0,Vacuna,7605
Breakout,rising,covid vaccine news,Vaccine,0,Vacuna,7605
Breakout,rising,coronavirus in india,Vaccine,0,Vacuna,7605
Breakout,rising,covid19 vaccine,Vaccine,0,Vacuna,7605
Breakout,rising,coronavirus vaccine in india,Vaccine,0,Vacuna,7605
Breakout,rising,covid19,Vaccine,0,Vacuna,7605
Breakout,rising,covid vaccine update,Vaccine,0,Vacuna,7605
Breakout,rising,coronavirus uk,Vaccine,0,Vacuna,7605
100,top,vacuna coronavirus,Vacuna,0,Vacuna,7605
82,top,la vacuna,Vacuna,0,Vacuna,7605
21,top,influenza,Vacuna,0,Vacuna,7605
20,top,vacuna influenza,Vacuna,0,Vacuna,7605
18,top,vacuna de coronavirus,Vacuna,0,Vacuna,7605
17,top,vacuna contra coronavirus,Vacuna,0,Vacuna,7605
16,top,covid vacuna,Vacuna,0,Vacuna,7605
15,top,vacuna antigripal,Vacuna,0,Vacuna,7605
15,top,china,Vacuna,0,Vacuna,7605
14,top,vacuna para coronavirus,Vacuna,0,Vacuna,7605
14,top,vacuna china,Vacuna,0,Vacuna,7605
12,top,vacuna contra el coronavirus,Vacuna,0,Vacuna,7605
12,top,vacuna covid 19,Vacuna,0,Vacuna,7605
12,top,covid 19,Vacuna,0,Vacuna,7605
10,top,vacuna gripe,Vacuna,0,Vacuna,7605
10,top,vacuna coronavirus china,Vacuna,0,Vacuna,7605
10,top,vacuna del coronavirus,Vacuna,0,Vacuna,7605
10,top,china coronavirus,Vacuna,0,Vacuna,7605
10,top,vacunas,Vacuna,0,Vacuna,7605
9,top,vacuna para el coronavirus,Vacuna,0,Vacuna,7605
8,top,bcg,Vacuna,0,Vacuna,7605
8,top,bcg vacuna,Vacuna,0,Vacuna,7605
7,top,vacuna neumococo,Vacuna,0,Vacuna,7605
7,top,que es la vacuna,Vacuna,0,Vacuna,7605
7,top,vacuna antigripal 2020,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna contra coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,covid vacuna,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna para coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna contra el coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna covid 19,Vacuna,0,Vacuna,7605
Breakout,rising,covid 19,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna coronavirus china,Vacuna,0,Vacuna,7605
Breakout,rising,china coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna para el coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,la vacuna del coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna corona virus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna coronavirus espa̱a,Vacuna,0,Vacuna,7605
Breakout,rising,coronavirus espa̱a,Vacuna,0,Vacuna,7605
Breakout,rising,la vacuna contra el coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,israel vacuna,Vacuna,0,Vacuna,7605
Breakout,rising,noticias coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna coronavirus hoy,Vacuna,0,Vacuna,7605
Breakout,rising,coronavirus hoy,Vacuna,0,Vacuna,7605
Breakout,rising,la vacuna para el coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,israel vacuna coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,china vacuna contra coronavirus,Vacuna,0,Vacuna,7605
Breakout,rising,coronavirus cura,Vacuna,0,Vacuna,7605
Breakout,rising,vacuna del covid,Vacuna,0,Vacuna,7605
Breakout,rising,coronavirus italia,Vacuna,0,Vacuna,7605
100,top,las vacunas,Vacunas,0,Vacuna,7605
63,top,vacuna,Vacunas,0,Vacuna,7605
38,top,coronavirus vacunas,Vacunas,0,Vacuna,7605
34,top,vacunas 2020,Vacunas,0,Vacuna,7605
25,top,calendario vacunas,Vacunas,0,Vacuna,7605
19,top,vacunas ni̱os,Vacunas,0,Vacuna,7605
18,top,vacunas perros,Vacunas,0,Vacuna,7605
17,top,vacunas virus,Vacunas,0,Vacuna,7605
17,top,virus,Vacunas,0,Vacuna,7605
16,top,vacunas influenza,Vacunas,0,Vacuna,7605
16,top,que son vacunas,Vacunas,0,Vacuna,7605
15,top,vacunacion,Vacunas,0,Vacuna,7605
15,top,vacunas bebes,Vacunas,0,Vacuna,7605
15,top,calendario de vacunas,Vacunas,0,Vacuna,7605
14,top,que son las vacunas,Vacunas,0,Vacuna,7605
14,top,vacunas de coronavirus,Vacunas,0,Vacuna,7605
12,top,vacunas gripe,Vacunas,0,Vacuna,7605
11,top,vacunas para coronavirus,Vacunas,0,Vacuna,7605
11,top,vacunas bebe,Vacunas,0,Vacuna,7605
11,top,pami vacunas,Vacunas,0,Vacuna,7605
10,top,calendario vacunas 2020,Vacunas,0,Vacuna,7605
10,top,vacunas de ni̱os,Vacunas,0,Vacuna,7605
10,top,vacunas argentina,Vacunas,0,Vacuna,7605
10,top,vacunas para perros,Vacunas,0,Vacuna,7605
9,top,pami,Vacunas,0,Vacuna,7605
Breakout,rising,pami vacunas,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas para el coronavirus,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas covid,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas del coronavirus,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas covid 19,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas contra coronavirus,Vacunas,0,Vacuna,7605
Breakout,rising,vacuna coronavirus,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas influenza 2020,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas contra el coronavirus,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas antigripales,Vacunas,0,Vacuna,7605
Breakout,rising,stamboulian turnos,Vacunas,0,Vacuna,7605
Breakout,rising,stamboulian vacunas turnos,Vacunas,0,Vacuna,7605
Breakout,rising,pami vacunas farmacias,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas antigripal 2020,Vacunas,0,Vacuna,7605
Breakout,rising,vacuna antigripal 2020,Vacunas,0,Vacuna,7605
Breakout,rising,bill gates vacunas,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas coronavirus hoy,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas antigripales 2020,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas contra la influenza 2020,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas gripe 2020,Vacunas,0,Vacuna,7605
Breakout,rising,pami vacunas 2020,Vacunas,0,Vacuna,7605
Breakout,rising,calendario vacunas 2020 chile,Vacunas,0,Vacuna,7605
Breakout,rising,vacunas para el covid 19,Vacunas,0,Vacuna,7605
Breakout,rising,coronavirus argentina,Vacunas,0,Vacuna,7605
Breakout,rising,ioma,Vacunas,0,Vacuna,7605
